,country,state,city,station,last_update,latitude,longitude,pollutant_id,min_pollution,max_pollution,avg_pollution
0,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2025-04-03 20:00:00,17.72,83.3,NH3,1.0,4.0,2.0
1,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2025-04-03 20:00:00,17.72,83.3,OZONE,9.0,13.0,10.0
2,India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",2025-04-03 20:00:00,27.103358,93.679645,SO2,6.0,7.0,7.0
3,India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",2025-04-03 20:00:00,26.071318,91.87488,PM10,63.0,350.0,173.0
4,India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",2025-04-03 20:00:00,26.071318,91.87488,OZONE,22.0,88.0,56.0
5,India,Assam,Guwahati,"IITG, Guwahati - PCBA",2025-04-03 20:00:00,26.2028636,91.70046436,NO2,22.833990795529257,84.25476660092045,48.303747534516766
6,India,Assam,Guwahati,"IITG, Guwahati - PCBA",2025-04-03 20:00:00,26.2028636,91.70046436,NH3,22.833990795529257,84.25476660092045,48.303747534516766
7,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2025-04-03 20:00:00,16.5150833,80.5181667,CO,6.0,44.0,23.0
8,India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2025-04-03 20:00:00,14.675886,77.593027,PM2.5,56.0,73.0,64.0
9,India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2025-04-03 20:00:00,14.675886,77.593027,SO2,7.0,11.0,10.0
10,India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2025-04-03 20:00:00,13.20488,79.097889,NH3,3.0,4.0,3.0
11,India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2025-04-03 20:00:00,13.20488,79.097889,OZONE,30.0,42.0,33.0
12,India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2025-04-03 20:00:00,14.465052,78.824187,PM2.5,50.0,70.0,58.0
13,India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2025-04-03 20:00:00,14.465052,78.824187,PM10,46.0,65.0,54.0
14,India,Assam,Guwahati,"IITG, Guwahati - PCBA",2025-04-03 20:00:00,26.2028636,91.70046436,SO2,22.833990795529257,84.25476660092045,48.303747534516766
15,India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",2025-04-03 20:00:00,26.1875,91.744194,PM2.5,86.0,312.0,169.0
16,India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",2025-04-03 20:00:00,26.1875,91.744194,PM10,71.0,143.0,101.0
17,India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",2025-04-03 20:00:00,26.1875,91.744194,SO2,34.0,65.0,46.0
18,India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",2025-04-03 20:00:00,26.1875,91.744194,CO,22.0,60.0,32.0
19,India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",2025-04-03 20:00:00,26.1875,91.744194,OZONE,17.0,18.0,17.0
20,India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",2025-04-03 20:00:00,26.181742,91.78063,SO2,19.0,22.0,20.0
21,India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",2025-04-03 20:00:00,26.349082,92.68449,NO2,6.0,35.0,12.0
22,India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",2025-04-03 20:00:00,11.654054,92.734055,OZONE,5.0,33.0,19.0
23,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2025-04-03 20:00:00,16.5150833,80.5181667,NH3,3.0,4.0,3.0
24,India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",2025-04-03 20:00:00,25.42742023,86.13886079,SO2,2.0,79.0,31.0
25,India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",2025-04-03 20:00:00,25.42742023,86.13886079,OZONE,2.0,62.0,24.0
26,India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",2025-04-03 20:00:00,26.80365,84.51954,NO2,27.0,29.0,28.0
27,India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",2025-04-03 20:00:00,13.615387,79.40923,OZONE,5.0,12.0,11.0
28,India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2025-04-03 20:00:00,16.536107,80.594233,NO2,13.0,21.0,14.0
29,India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2025-04-03 20:00:00,16.536107,80.594233,CO,14.0,31.0,19.0
30,India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",2025-04-03 20:00:00,26.987634,94.636574,OZONE,1.0,10.0,4.0
31,India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",2025-04-03 20:00:00,26.146529,87.454184,NH3,11.0,14.0,12.0
32,India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",2025-04-03 20:00:00,26.146529,87.454184,SO2,16.0,28.0,25.0
33,India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",2025-04-03 20:00:00,16.554731,80.64911,PM10,42.0,83.0,58.0
34,India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",2025-04-03 20:00:00,16.554731,80.64911,NO2,14.0,17.0,15.0
35,India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2025-04-03 20:00:00,16.509717,80.612222,NH3,3.0,5.0,4.0
36,India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",2025-04-03 20:00:00,26.987634,94.636574,NH3,2.0,5.0,4.0
37,India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",2025-04-03 20:00:00,25.7808257,84.7446768,NH3,22.833990795529257,84.25476660092045,48.303747534516766
38,India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",2025-04-03 20:00:00,25.7808257,84.7446768,SO2,22.833990795529257,84.25476660092045,48.303747534516766
39,India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",2025-04-03 20:00:00,25.7808257,84.7446768,OZONE,22.833990795529257,84.25476660092045,48.303747534516766
40,India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",2025-04-03 20:00:00,24.792403,84.992416,PM10,75.0,320.0,155.0
41,India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",2025-04-03 20:00:00,24.792403,84.992416,SO2,15.0,22.0,19.0
42,India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",2025-04-03 20:00:00,24.762518,84.982348,PM2.5,6.0,75.0,37.0
43,India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",2025-04-03 20:00:00,24.762518,84.982348,PM10,43.0,111.0,72.0
44,India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",2025-04-03 20:00:00,25.697189,85.2459,PM2.5,129.0,271.0,190.0
45,India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",2025-04-03 20:00:00,25.697189,85.2459,SO2,5.0,12.0,7.0
46,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",2025-04-03 20:00:00,30.735567,76.775714,PM10,36.0,177.0,84.0
47,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",2025-04-03 20:00:00,30.735567,76.775714,SO2,12.0,50.0,24.0
48,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",2025-04-03 20:00:00,30.751462,76.762879,PM10,88.0,131.0,104.0
49,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",2025-04-03 20:00:00,30.751462,76.762879,CO,7.0,28.0,10.0
50,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",2025-04-03 20:00:00,30.719859,76.738637,CO,34.0,87.0,43.0
51,India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",2025-04-03 20:00:00,21.194815,81.31477,CO,20.0,92.0,29.0
52,India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",2025-04-03 20:00:00,21.194815,81.31477,OZONE,11.0,30.0,24.0
53,India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",2025-04-03 20:00:00,27.308328,84.531742,SO2,6.0,7.0,7.0
54,India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",2025-04-03 20:00:00,27.308328,84.531742,CO,3.0,116.0,46.0
55,India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",2025-04-03 20:00:00,26.63086,84.90051,OZONE,11.0,16.0,14.0
56,India,Bihar,Munger,"Town Hall, Munger - BSPCB",2025-04-03 20:00:00,25.376776,86.471523,PM2.5,57.0,170.0,87.0
57,India,Bihar,Munger,"Town Hall, Munger - BSPCB",2025-04-03 20:00:00,25.376776,86.471523,PM10,80.0,161.0,112.0
58,India,Bihar,Munger,"Town Hall, Munger - BSPCB",2025-04-03 20:00:00,25.376776,86.471523,NH3,6.0,8.0,7.0
59,India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",2025-04-03 20:00:00,26.1403345,85.3650192,NH3,2.0,5.0,3.0
60,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",2025-04-03 20:00:00,25.592539,85.227158,PM2.5,22.833990795529257,84.25476660092045,48.303747534516766
61,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",2025-04-03 20:00:00,25.592539,85.227158,PM10,22.833990795529257,84.25476660092045,48.303747534516766
62,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",2025-04-03 20:00:00,25.592539,85.227158,SO2,22.833990795529257,84.25476660092045,48.303747534516766
63,India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2025-04-03 20:00:00,25.366336,87.117468,NO2,16.0,20.0,19.0
64,India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",2025-04-03 20:00:00,25.892357,86.590325,SO2,9.0,17.0,13.0
65,India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",2025-04-03 20:00:00,25.859655,85.77944,CO,22.0,49.0,28.0
66,India,Bihar,Patna,"Muradpur, Patna - BSPCB",2025-04-03 20:00:00,25.619651,85.147382,NH3,1.0,8.0,4.0
67,India,Bihar,Patna,"Muradpur, Patna - BSPCB",2025-04-03 20:00:00,25.619651,85.147382,OZONE,5.0,40.0,33.0
68,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",2025-04-03 20:00:00,25.599486,85.113666,NO2,23.0,72.0,41.0
69,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",2025-04-03 20:00:00,25.599486,85.113666,NH3,1.0,3.0,1.0
70,India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",2025-04-03 20:00:00,24.952822,84.002396,PM10,62.0,220.0,117.0
71,India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",2025-04-03 20:00:00,24.952822,84.002396,NO2,2.0,3.0,2.0
72,India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",2025-04-03 20:00:00,26.2271665,84.3570427,NO2,5.0,9.0,6.0
73,India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",2025-04-03 20:00:00,26.11442,85.39813,SO2,5.0,23.0,10.0
74,India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",2025-04-03 20:00:00,26.1403345,85.3650192,PM2.5,22.0,280.0,131.0
75,India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",2025-04-03 20:00:00,25.265194,87.012947,OZONE,2.0,54.0,30.0
76,India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",2025-04-03 20:00:00,25.56752,83.966379,CO,12.0,52.0,22.0
77,India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",2025-04-03 20:00:00,22.348441,82.549611,OZONE,35.0,36.0,36.0
78,India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",2025-04-03 20:00:00,22.12665,83.483212,NH3,2.0,2.0,2.0
79,India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",2025-04-03 20:00:00,21.219665,81.630094,PM2.5,6.0,239.0,59.0
80,India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",2025-04-03 20:00:00,21.219665,81.630094,PM10,54.0,118.0,79.0
81,India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",2025-04-03 20:00:00,21.219665,81.630094,NH3,2.0,2.0,2.0
82,India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",2025-04-03 20:00:00,22.118125,83.140608,NO2,12.0,22.0,17.0
83,India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",2025-04-03 20:00:00,22.118125,83.140608,NH3,7.0,7.0,7.0
84,India,Chhattisgarh,Korba,"Rampur, Korba - CECB",2025-04-03 20:00:00,22.368195,82.746431,NO2,23.0,46.0,31.0
85,India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",2025-04-03 20:00:00,22.348441,82.549611,NO2,63.0,87.0,77.0
86,India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",2025-04-03 20:00:00,21.258815,81.578979,SO2,12.0,55.0,21.0
87,India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",2025-04-03 20:00:00,21.258815,81.578979,OZONE,4.0,34.0,19.0
88,India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",2025-04-03 20:00:00,21.258815,81.578979,NO2,22.833990795529257,84.25476660092045,48.303747534516766
89,India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",2025-04-03 20:00:00,21.258815,81.578979,NH3,7.0,7.0,7.0
90,India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",2025-04-03 20:00:00,21.185571,81.343175,PM10,59.0,82.0,68.0
91,India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",2025-04-03 20:00:00,21.371751,81.664929,SO2,8.0,68.0,21.0
92,India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",2025-04-03 20:00:00,22.08815,82.13737,SO2,12.0,21.0,18.0
93,India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",2025-04-03 20:00:00,21.371751,81.664929,OZONE,5.0,35.0,16.0
94,India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",2025-04-03 20:00:00,22.06631475,83.33820077,NO2,17.0,88.0,46.0
95,India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",2025-04-03 20:00:00,22.06631475,83.33820077,NH3,1.0,2.0,2.0
96,India,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-04-03 20:00:00,28.815329,77.15301,PM10,66.0,449.0,254.0
97,India,Delhi,Delhi,"Alipur, Delhi - DPCC",2025-04-03 20:00:00,28.815329,77.15301,NH3,9.0,12.0,11.0
98,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2025-04-03 20:00:00,28.647622,77.315809,CO,68.0,173.0,90.0
99,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2025-04-03 20:00:00,28.695381,77.181665,SO2,9.0,34.0,23.0
100,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2025-04-03 20:00:00,28.4706914,77.1099364,PM2.5,22.833990795529257,84.25476660092045,48.303747534516766
101,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2025-04-03 20:00:00,28.7256504,77.2011573,OZONE,3.0,45.0,30.0
102,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",2025-04-03 20:00:00,28.656756,77.227234,NH3,22.833990795529257,84.25476660092045,48.303747534516766
103,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",2025-04-03 20:00:00,28.5710274,77.0719006,PM10,77.0,465.0,273.0
104,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",2025-04-03 20:00:00,28.5710274,77.0719006,NO2,36.0,81.0,54.0
105,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2025-04-03 20:00:00,28.5627763,77.1180053,PM10,22.833990795529257,84.25476660092045,48.303747534516766
106,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",2025-04-03 20:00:00,28.5627763,77.1180053,OZONE,6.0,111.0,49.0
107,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2025-04-03 20:00:00,28.6811736,77.3025234,PM10,71.0,196.0,148.0
108,India,Delhi,Delhi,"ITO, Delhi - CPCB",2025-04-03 20:00:00,28.628624,77.24106,NH3,4.0,16.0,9.0
109,India,Delhi,Delhi,"Narela, Delhi - DPCC",2025-04-03 20:00:00,28.822836,77.101981,OZONE,3.0,69.0,46.0
110,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2025-04-03 20:00:00,28.56789,77.250515,PM2.5,15.0,342.0,184.0
111,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2025-04-03 20:00:00,28.56789,77.250515,PM10,68.0,279.0,175.0
112,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2025-04-03 20:00:00,28.56789,77.250515,NH3,4.0,7.0,6.0
113,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2025-04-03 20:00:00,28.56789,77.250515,SO2,5.0,34.0,23.0
114,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",2025-04-03 20:00:00,28.5918245,77.2273074,OZONE,13.0,29.0,21.0
115,India,Delhi,Delhi,"Mundka, Delhi - DPCC",2025-04-03 20:00:00,28.684678,77.076574,SO2,3.0,33.0,17.0
116,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",2025-04-03 20:00:00,28.60909,77.0325413,PM2.5,63.0,320.0,188.0
117,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2025-04-03 20:00:00,28.58028,77.233829,PM10,52.0,252.0,156.0
118,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2025-04-03 20:00:00,28.58028,77.233829,SO2,1.0,26.0,7.0
119,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",2025-04-03 20:00:00,28.588333,77.221667,PM2.5,48.0,280.0,165.0
120,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2025-04-03 20:00:00,28.56789,77.250515,OZONE,2.0,220.0,161.0
121,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2025-04-03 20:00:00,28.530785,77.271255,PM2.5,27.0,322.0,182.0
122,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",2025-04-03 20:00:00,28.60909,77.0325413,OZONE,14.0,47.0,38.0
123,India,Delhi,Delhi,"ITO, Delhi - CPCB",2025-04-03 20:00:00,28.628624,77.24106,OZONE,1.0,72.0,44.0
124,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",2025-04-03 20:00:00,28.6514781,77.1473105,CO,21.0,59.0,36.0
125,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",2025-04-03 20:00:00,28.5504249,77.2159377,PM2.5,48.0,373.0,224.0
126,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",2025-04-03 20:00:00,28.5504249,77.2159377,NO2,44.0,48.0,46.0
127,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",2025-04-03 20:00:00,28.5504249,77.2159377,CO,11.0,119.0,26.0
128,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",2025-04-03 20:00:00,28.5504249,77.2159377,OZONE,20.0,44.0,31.0
129,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",2025-04-03 20:00:00,28.710508,77.249485,PM10,59.0,420.0,183.0
130,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",2025-04-03 20:00:00,28.710508,77.249485,NO2,16.0,132.0,73.0
131,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2025-04-03 20:00:00,28.531346,77.190156,PM10,58.0,260.0,132.0
132,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2025-04-03 20:00:00,28.531346,77.190156,NH3,7.0,10.0,9.0
133,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",2025-04-03 20:00:00,28.672342,77.31526,CO,23.0,113.0,42.0
134,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",2025-04-03 20:00:00,28.699793,77.165453,SO2,18.0,49.0,34.0
135,India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",2025-04-03 20:00:00,23.107969,72.574648,PM10,78.0,215.0,148.0
136,India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",2025-04-03 20:00:00,23.107969,72.574648,NH3,1.0,2.0,1.0
137,India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",2025-04-03 20:00:00,23.107969,72.574648,OZONE,2.0,310.0,142.0
138,India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",2025-04-03 20:00:00,22.977134,72.553024,OZONE,1.0,83.0,60.0
139,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2025-04-03 20:00:00,23.002657,72.591912,PM2.5,22.833990795529257,84.25476660092045,48.303747534516766
140,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",2025-04-03 20:00:00,28.563262,77.186937,NH3,2.0,5.0,4.0
141,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",2025-04-03 20:00:00,28.563262,77.186937,SO2,11.0,66.0,42.0
142,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",2025-04-03 20:00:00,28.563262,77.186937,CO,4.0,135.0,29.0
143,India,Delhi,Delhi,"Rohini, Delhi - DPCC",2025-04-03 20:00:00,28.732528,77.11992,CO,10.0,126.0,34.0
144,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",2025-04-03 20:00:00,23.041137,72.456691,NH3,1.0,6.0,3.0
145,India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",2025-04-03 20:00:00,23.04307,72.562968,NO2,24.0,107.0,67.0
146,India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",2025-04-03 20:00:00,23.04307,72.562968,NH3,5.0,46.0,18.0
147,India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",2025-04-03 20:00:00,23.020509,72.579261,NO2,13.0,136.0,61.0
148,India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",2025-04-03 20:00:00,23.020509,72.579261,OZONE,2.0,132.0,102.0
149,India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",2025-04-03 20:00:00,23.016834,72.625775,NO2,1.0,18.0,7.0
150,India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",2025-04-03 20:00:00,23.04307,72.562968,CO,50.0,189.0,64.0
151,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",2025-04-03 20:00:00,21.613267,73.010555,NO2,82.0,123.0,105.0
152,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2025-04-03 20:00:00,28.530785,77.271255,SO2,3.0,39.0,20.0
153,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2025-04-03 20:00:00,28.530785,77.271255,CO,29.0,127.0,56.0
154,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2025-04-03 20:00:00,28.530785,77.271255,OZONE,5.0,205.0,154.0
155,India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",2025-04-03 20:00:00,23.243639,72.68994,PM10,22.833990795529257,84.25476660092045,48.303747534516766
156,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",2025-04-03 20:00:00,28.674045,77.131023,CO,7.0,104.0,20.0
157,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",2025-04-03 20:00:00,28.422681,77.148944,CO,4.0,48.0,11.0
158,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",2025-04-03 20:00:00,28.422681,77.148944,OZONE,25.0,96.0,84.0
159,India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",2025-04-03 20:00:00,28.3153,76.9143,PM2.5,22.833990795529257,84.25476660092045,48.303747534516766
160,India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",2025-04-03 20:00:00,28.3153,76.9143,SO2,10.0,39.0,22.0
161,India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",2025-04-03 20:00:00,34.066206,74.81982,PM2.5,43.0,96.0,62.0
162,India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",2025-04-03 20:00:00,12.920984,77.584908,CO,2.0,36.0,16.0
163,India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",2025-04-03 20:00:00,12.921418,77.502466,PM2.5,55.0,57.0,56.0
164,India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",2025-04-03 20:00:00,12.921418,77.502466,SO2,5.0,6.0,6.0
165,India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",2025-04-03 20:00:00,12.921418,77.502466,OZONE,23.0,24.0,24.0
166,India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",2025-04-03 20:00:00,12.990328,77.5431385,PM10,38.0,43.0,40.0
167,India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",2025-04-03 20:00:00,23.80569,86.44268,OZONE,17.0,51.0,40.0
168,India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",2025-04-03 20:00:00,16.172806,75.659694,PM10,45.0,53.0,50.0
169,India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",2025-04-03 20:00:00,16.172806,75.659694,NO2,9.0,10.0,9.0
170,India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",2025-04-03 20:00:00,15.888653,74.541751,PM2.5,20.0,44.0,29.0
171,India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",2025-04-03 20:00:00,12.951913,77.539784,SO2,20.0,45.0,31.0
172,India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",2025-04-03 20:00:00,12.9756843,77.5660749,PM10,89.0,106.0,97.0
173,India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",2025-04-03 20:00:00,12.9756843,77.5660749,NO2,32.0,35.0,33.0
174,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",2025-04-03 20:00:00,12.938539,77.5901,PM10,23.0,64.0,45.0
175,India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",2025-04-03 20:00:00,15.888653,74.541751,OZONE,19.0,19.0,19.0
176,India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",2025-04-03 20:00:00,12.9135218,77.5950804,PM2.5,34.0,70.0,45.0
177,India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",2025-04-03 20:00:00,12.9135218,77.5950804,OZONE,29.0,30.0,30.0
178,India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",2025-04-03 20:00:00,12.951913,77.539784,PM2.5,26.0,76.0,48.0
