country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","03-04-2025 20:00:00",22.368195,82.746431,SO2,23,73,30
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","03-04-2025 20:00:00",22.368195,82.746431,OZONE,4,22,11
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","03-04-2025 20:00:00",22.118125,83.140608,PM2.5,57,83,71
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","03-04-2025 20:00:00",25.592539,85.227158,NO2,NA,NA,NA
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","03-04-2025 20:00:00",21.194815,81.314770,NH3,3,4,3
India,Delhi,Delhi,"Bawana, Delhi - DPCC","03-04-2025 20:00:00",28.776200,77.051074,CO,12,90,32
India,Delhi,Delhi,"Bawana, Delhi - DPCC","03-04-2025 20:00:00",28.776200,77.051074,OZONE,5,301,139
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","03-04-2025 20:00:00",28.7256504,77.2011573,PM2.5,NA,NA,NA
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","03-04-2025 20:00:00",28.5512005,77.2735737,PM10,NA,NA,NA
India,Delhi,Delhi,"DTU, Delhi - CPCB","03-04-2025 20:00:00",28.7500499,77.1112615,PM2.5,29,220,98
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","03-04-2025 20:00:00",21.219665,81.630094,CO,30,71,44
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","03-04-2025 20:00:00",21.219665,81.630094,OZONE,7,19,10
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","03-04-2025 20:00:00",21.237755,81.705301,SO2,12,21,15
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","03-04-2025 20:00:00",21.371751,81.664929,PM10,54,137,105
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","03-04-2025 20:00:00",28.5627763,77.1180053,NO2,NA,NA,NA
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","03-04-2025 20:00:00",28.5627763,77.1180053,CO,34,103,44
India,Delhi,Delhi,"Alipur, Delhi - DPCC","03-04-2025 20:00:00",28.815329,77.153010,CO,37,101,53
India,Delhi,Delhi,"Alipur, Delhi - DPCC","03-04-2025 20:00:00",28.815329,77.153010,OZONE,1,15,10
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","03-04-2025 20:00:00",22.06631475,83.33820077,PM10,80,148,109
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","03-04-2025 20:00:00",21.371751,81.664929,NH3,3,3,3
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","03-04-2025 20:00:00",28.5710274,77.0719006,OZONE,3,70,48
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","03-04-2025 20:00:00",21.258815,81.578979,CO,24,50,35
India,Delhi,Delhi,"Bawana, Delhi - DPCC","03-04-2025 20:00:00",28.776200,77.051074,SO2,9,33,20
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","03-04-2025 20:00:00",28.623763,77.287209,NH3,6,11,9
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","03-04-2025 20:00:00",28.623763,77.287209,OZONE,2,218,148
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","03-04-2025 20:00:00",28.674045,77.131023,NO2,32,127,82
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","03-04-2025 20:00:00",28.674045,77.131023,NH3,6,11,8
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","03-04-2025 20:00:00",28.674045,77.131023,OZONE,1,122,74
India,Delhi,Delhi,"Pusa, Delhi - DPCC","03-04-2025 20:00:00",28.639652,77.146275,SO2,14,45,23
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","03-04-2025 20:00:00",28.563262,77.186937,NO2,8,92,55
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","03-04-2025 20:00:00",28.5918245,77.2273074,NO2,NA,NA,NA
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","03-04-2025 20:00:00",28.5918245,77.2273074,CO,34,64,39
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","03-04-2025 20:00:00",28.611281,77.237738,PM2.5,27,293,146
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","03-04-2025 20:00:00",28.611281,77.237738,SO2,7,32,16
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","03-04-2025 20:00:00",28.636429,77.201067,PM10,46,195,119
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","03-04-2025 20:00:00",28.570173,76.933762,CO,14,78,43
India,Delhi,Delhi,"Narela, Delhi - DPCC","03-04-2025 20:00:00",28.822836,77.101981,PM2.5,32,338,222
India,Delhi,Delhi,"Narela, Delhi - DPCC","03-04-2025 20:00:00",28.822836,77.101981,NH3,4,10,7
India,Delhi,Delhi,"Narela, Delhi - DPCC","03-04-2025 20:00:00",28.822836,77.101981,SO2,11,52,23
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","03-04-2025 20:00:00",28.567890,77.250515,NO2,11,96,61
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","03-04-2025 20:00:00",28.6811736,77.3025234,PM2.5,59,258,149
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","03-04-2025 20:00:00",28.6811736,77.3025234,CO,7,101,54
India,Delhi,Delhi,"ITO, Delhi - CPCB","03-04-2025 20:00:00",28.628624,77.241060,NO2,14,286,127
India,Delhi,Delhi,"Rohini, Delhi - DPCC","03-04-2025 20:00:00",28.732528,77.119920,PM2.5,28,342,213
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","03-04-2025 20:00:00",28.6514781,77.1473105,PM10,95,500,222
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","03-04-2025 20:00:00",28.6514781,77.1473105,NH3,5,15,9
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","03-04-2025 20:00:00",28.60909,77.0325413,NO2,44,48,46
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","03-04-2025 20:00:00",28.60909,77.0325413,SO2,2,16,10
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","03-04-2025 20:00:00",28.570173,76.933762,NO2,69,121,102
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","03-04-2025 20:00:00",28.6573814,77.1585447,NO2,NA,NA,NA
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","03-04-2025 20:00:00",28.6573814,77.1585447,CO,104,152,114
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","03-04-2025 20:00:00",28.530785,77.271255,NO2,19,130,86
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","03-04-2025 20:00:00",28.732820,77.170633,PM2.5,25,371,235
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","03-04-2025 20:00:00",21.613267,73.010555,OZONE,31,42,33
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","03-04-2025 20:00:00",23.163798,72.677768,PM2.5,84,384,240
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","03-04-2025 20:00:00",23.163798,72.677768,NO2,12,68,45
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","03-04-2025 20:00:00",23.163798,72.677768,SO2,4,19,8
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","03-04-2025 20:00:00",23.163798,72.677768,CO,4,74,17
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","03-04-2025 20:00:00",23.243639,72.68994,PM2.5,NA,NA,NA
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","03-04-2025 20:00:00",23.076793,72.627874,PM2.5,39,304,150
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","03-04-2025 20:00:00",23.076793,72.627874,NH3,5,10,8
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","03-04-2025 20:00:00",23.076793,72.627874,CO,12,114,27
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","03-04-2025 20:00:00",23.043070,72.562968,PM10,109,284,143
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","03-04-2025 20:00:00",23.043070,72.562968,SO2,16,126,47
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","03-04-2025 20:00:00",23.002657,72.591912,NO2,30,31,30
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","03-04-2025 20:00:00",23.020509,72.579261,NH3,5,31,14
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","03-04-2025 20:00:00",23.016834,72.625775,NH3,7,29,13
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","03-04-2025 20:00:00",23.041137,72.456691,CO,12,84,34
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","03-04-2025 20:00:00",23.107969,72.574648,CO,1,135,14
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","03-04-2025 20:00:00",22.977134,72.553024,PM2.5,94,455,319
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","03-04-2025 20:00:00",22.977134,72.553024,PM10,107,476,288
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","03-04-2025 20:00:00",22.977134,72.553024,NO2,20,169,79
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","03-04-2025 20:00:00",22.977134,72.553024,CO,8,109,18
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","03-04-2025 20:00:00",34.066206,74.819820,CO,12,20,16
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","03-04-2025 20:00:00",23.80569,86.44268,PM10,78,338,158
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","03-04-2025 20:00:00",28.710508,77.249485,NH3,4,8,6
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","03-04-2025 20:00:00",28.710508,77.249485,OZONE,2,181,128
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","03-04-2025 20:00:00",28.531346,77.190156,PM2.5,22,313,109
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","03-04-2025 20:00:00",22.969611,72.643500,OZONE,1,3,2
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","03-04-2025 20:00:00",28.422681,77.148944,PM2.5,NA,NA,NA
India,Gujarat,Surat,"Science Center, Surat - SMC","03-04-2025 20:00:00",21.170046,72.795405,PM10,21,97,55
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","03-04-2025 20:00:00",20.362421,72.918013,SO2,30,39,36
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","03-04-2025 20:00:00",28.6514781,77.1473105,SO2,2,37,20
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","03-04-2025 20:00:00",28.6514781,77.1473105,OZONE,7,94,28
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","03-04-2025 20:00:00",12.9756843,77.5660749,SO2,9,19,13
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","03-04-2025 20:00:00",13.029152,77.585901,PM2.5,26,100,58
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","03-04-2025 20:00:00",13.029152,77.585901,SO2,2,6,4
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","03-04-2025 20:00:00",13.029152,77.585901,CO,8,52,28
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","03-04-2025 20:00:00",12.938539,77.590100,PM2.5,19,71,43
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","03-04-2025 20:00:00",12.938539,77.590100,OZONE,2,89,24
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","03-04-2025 20:00:00",12.920984,77.584908,PM10,28,112,74
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","03-04-2025 20:00:00",13.0246342,77.5080115,PM10,34,448,93
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","03-04-2025 20:00:00",13.0246342,77.5080115,NO2,8,8,8
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","03-04-2025 20:00:00",11.55358,76.55521,NH3,1,3,2
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","03-04-2025 20:00:00",11.55358,76.55521,CO,14,120,22
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","03-04-2025 20:00:00",11.55358,76.55521,OZONE,21,38,29
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","03-04-2025 20:00:00",13.428828,77.731418,NO2,13,24,17
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","03-04-2025 20:00:00",12.920984,77.584908,NH3,1,1,1
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","03-04-2025 20:00:00",12.920984,77.584908,SO2,8,20,12
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","03-04-2025 20:00:00",13.003872,77.664217,NH3,3,4,3
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","03-04-2025 20:00:00",13.003872,77.664217,SO2,8,9,9
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","03-04-2025 20:00:00",13.003872,77.664217,OZONE,28,29,29
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","03-04-2025 20:00:00",13.0270199,77.494094,NO2,17,25,20
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","03-04-2025 20:00:00",14.475800,75.905200,PM2.5,32,89,58
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","03-04-2025 20:00:00",14.475800,75.905200,NH3,2,2,2
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","03-04-2025 20:00:00",15.459706,75.008381,NO2,19,24,21
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","03-04-2025 20:00:00",15.459706,75.008381,CO,34,84,62
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","03-04-2025 20:00:00",13.428828,77.731418,OZONE,23,24,24
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","03-04-2025 20:00:00",13.328028,75.797056,PM10,42,67,57
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","03-04-2025 20:00:00",13.328028,75.797056,OZONE,11,28,23
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","03-04-2025 20:00:00",12.9135218,77.5950804,NH3,6,8,7
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","03-04-2025 20:00:00",12.9135218,77.5950804,SO2,3,22,10
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","03-04-2025 20:00:00",12.951913,77.539784,NO2,5,13,8
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","03-04-2025 20:00:00",16.172806,75.659694,NH3,1,2,1
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","03-04-2025 20:00:00",16.172806,75.659694,CO,10,36,22
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","03-04-2025 20:00:00",23.80569,86.44268,CO,2,2,2
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","03-04-2025 20:00:00",15.411456,75.638133,CO,42,45,44
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","03-04-2025 20:00:00",10.073232,76.302765,OZONE,13,27,21
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","03-04-2025 20:00:00",11.875000,75.373200,PM10,56,61,58
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","03-04-2025 20:00:00",11.875000,75.373200,SO2,4,5,4
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","03-04-2025 20:00:00",11.875000,75.373200,CO,39,45,42
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","03-04-2025 20:00:00",11.875000,75.373200,OZONE,26,30,28
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","03-04-2025 20:00:00",8.8787,76.6073,PM2.5,47,57,52
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","03-04-2025 20:00:00",8.563700,76.886500,PM2.5,33,40,36
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","03-04-2025 20:00:00",8.5149093,76.9435879,PM2.5,15,59,30
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","03-04-2025 20:00:00",8.5149093,76.9435879,NO2,7,15,10
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","03-04-2025 20:00:00",8.5149093,76.9435879,OZONE,6,20,13
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","03-04-2025 20:00:00",13.377516,77.099072,PM2.5,19,55,30
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","03-04-2025 20:00:00",13.377516,77.099072,PM10,75,278,157
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","03-04-2025 20:00:00",13.377516,77.099072,NH3,2,2,2
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","03-04-2025 20:00:00",13.377516,77.099072,OZONE,5,7,6
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","03-04-2025 20:00:00",16.7602,77.1428,OZONE,18,19,18
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","03-04-2025 20:00:00",10.532400,76.215900,SO2,1,2,1
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","03-04-2025 20:00:00",10.532400,76.215900,CO,20,24,22
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","03-04-2025 20:00:00",23.264759,77.381568,NH3,6,14,8
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","03-04-2025 20:00:00",12.733409,77.298051,PM2.5,19,83,57
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","03-04-2025 20:00:00",12.733409,77.298051,NO2,7,18,13
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","03-04-2025 20:00:00",12.733409,77.298051,SO2,10,19,13
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","03-04-2025 20:00:00",17.321993,76.822628,PM10,25,109,71
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","03-04-2025 20:00:00",17.321993,76.822628,SO2,30,36,34
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","03-04-2025 20:00:00",17.336318,76.847397,CO,30,44,40
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","03-04-2025 20:00:00",15.3714823,75.1160168,PM10,45,54,48
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","03-04-2025 20:00:00",12.21041,76.37376,NO2,13,27,20
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","03-04-2025 20:00:00",12.889250,74.853000,CO,25,34,30
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","03-04-2025 20:00:00",23.233584,77.400574,PM10,64,304,127
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","03-04-2025 20:00:00",23.233584,77.400574,NH3,16,33,26
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","03-04-2025 20:00:00",23.233584,77.400574,CO,25,72,43
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","03-04-2025 20:00:00",23.233584,77.400574,OZONE,66,216,158
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","03-04-2025 20:00:00",26.203442,78.193251,SO2,12,26,20
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","03-04-2025 20:00:00",26.203442,78.193251,OZONE,17,163,129
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","03-04-2025 20:00:00",26.259242,78.216432,CO,32,88,46
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","03-04-2025 20:00:00",23.264759,77.381568,SO2,NA,NA,NA
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","03-04-2025 20:00:00",23.210494,77.425409,PM2.5,35,260,89
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","03-04-2025 20:00:00",23.210494,77.425409,PM10,53,274,114
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","03-04-2025 20:00:00",22.4310,75.5213,NO2,41,152,68
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","03-04-2025 20:00:00",22.4310,75.5213,OZONE,15,123,87
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","03-04-2025 20:00:00",22.7084,75.8815,PM10,37,107,69
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","03-04-2025 20:00:00",22.9682591,76.064118,PM10,66,259,109
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","03-04-2025 20:00:00",22.9682591,76.064118,NH3,7,10,9
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","03-04-2025 20:00:00",23.163174,79.973061,NO2,19,47,31
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","03-04-2025 20:00:00",23.163174,79.973061,NH3,1,1,1
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","03-04-2025 20:00:00",26.259242,78.216432,OZONE,16,103,80
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","03-04-2025 20:00:00",23.210494,77.425409,SO2,6,18,11
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","03-04-2025 20:00:00",22.7289,75.8076,PM2.5,23,77,47
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","03-04-2025 20:00:00",24.58434363,80.8549414,PM2.5,41,44,42
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","03-04-2025 20:00:00",24.58434363,80.8549414,PM10,55,56,55
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","03-04-2025 20:00:00",24.108970,82.645580,NO2,12,108,64
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","03-04-2025 20:00:00",24.108970,82.645580,NH3,3,11,6
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","03-04-2025 20:00:00",19.10122,74.73339,PM2.5,18,159,72
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","03-04-2025 20:00:00",19.10122,74.73339,SO2,NA,NA,NA
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","03-04-2025 20:00:00",20.719516,77.000253,PM2.5,42,75,59
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","03-04-2025 20:00:00",20.719516,77.000253,SO2,8,19,14
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","03-04-2025 20:00:00",20.719516,77.000253,CO,34,64,39
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","03-04-2025 20:00:00",20.9402359,77.7895248,PM2.5,69,125,88
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","03-04-2025 20:00:00",19.863756,75.321188,SO2,6,24,12
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","03-04-2025 20:00:00",19.863756,75.321188,CO,3,48,10
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","03-04-2025 20:00:00",19.309073,73.057223,PM10,64,147,99
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","03-04-2025 20:00:00",19.309073,73.057223,NH3,3,7,4
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","03-04-2025 20:00:00",19.786089,72.757971,PM10,49,168,103
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","03-04-2025 20:00:00",19.786089,72.757971,NH3,5,8,6
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","03-04-2025 20:00:00",19.786089,72.757971,SO2,22,27,25
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","03-04-2025 20:00:00",19.786089,72.757971,CO,4,72,12
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","03-04-2025 20:00:00",20.939198,77.765701,PM10,77,102,87
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","03-04-2025 20:00:00",19.875620,75.387310,NH3,1,3,2
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","03-04-2025 20:00:00",19.875620,75.387310,CO,4,49,20
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","03-04-2025 20:00:00",19.8389439,75.244448,NH3,9,10,9
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","03-04-2025 20:00:00",19.8389439,75.244448,OZONE,29,105,75
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","03-04-2025 20:00:00",19.863756,75.321188,NH3,3,4,3
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","03-04-2025 20:00:00",23.108440,77.511428,CO,25,102,51
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","03-04-2025 20:00:00",23.108440,77.511428,OZONE,17,38,23
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","03-04-2025 20:00:00",22.624758,75.675238,CO,8,100,22
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","03-04-2025 20:00:00",23.838586,78.759431,PM2.5,52,136,76
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","03-04-2025 20:00:00",23.838586,78.759431,NH3,1,1,1
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","03-04-2025 20:00:00",23.838586,78.759431,OZONE,2,61,46
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","03-04-2025 20:00:00",23.142888,79.916147,OZONE,8,96,68
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","03-04-2025 20:00:00",23.168606,79.932247,PM2.5,16,319,119
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","03-04-2025 20:00:00",23.168606,79.932247,PM10,46,172,106
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","03-04-2025 20:00:00",23.168606,79.932247,NH3,3,4,3
